owner,name,sshUrl,url,baseRepo,baseRef,baseRefPrefix,headRepo,headRef,headRefPrefix,title,number,state,draft,files,createdAt,publishedAt,mergedAt,closedAt,groupId,artifactId,version
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,season8/xxl-job,master,refs/heads/,脚本类型任务中断时，销毁脚本进程,2862,OPEN,False,4,2022-05-19,2022-05-19,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,xiaochangbai/xxl-job,optimize-netty,refs/heads/,feat: netty supports epoll mode,2860,OPEN,False,2,2022-05-19,2022-05-19,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,JavaLionLi/xxl-job,master,refs/heads/,update 统一主键类型为 long 数据库为 bigint(20) 防止数据量过大主键溢出,2847,OPEN,False,29,2022-05-09,2022-05-09,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,fadedLgh/xxl-job,master,refs/heads/,更新停止容器后的注册地址资源重置，和注册线程运行标志重置,2839,OPEN,False,100,2022-04-27,2022-04-27,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
xuxueli,xxl-job,ssh://git@github.com:xuxueli/xxl-job.git,https://github.com/xuxueli/xxl-job,xuxueli/xxl-job,master,refs/heads/,cszxyang/xxl-job,feature_20220421_job_interrupt,refs/heads/,interrupt a task without stopping the JobThread,2834,OPEN,False,14,2022-04-21,2022-04-21,,,com.xuxueli,xxl-job-core,2.4.0-SNAPSHOT
mapstruct,mapstruct,ssh://git@github.com:mapstruct/mapstruct.git,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,main,refs/heads/,CloudsDocker/mapstruct,main,refs/heads/,Update one typo in JavaDoc,2938,OPEN,False,1,2022-07-22,2022-07-22,,,org.mapstruct,mapstruct,1.6.0-SNAPSHOT
mapstruct,mapstruct,ssh://git@github.com:mapstruct/mapstruct.git,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,main,refs/heads/,jawo-a/mapstruct,kotlin-components,refs/heads/,Instantiate Kotlin data classes using the _primary_ constructor,2933,OPEN,True,11,2022-07-11,2022-07-11,,,org.mapstruct,mapstruct-processor,1.6.0-SNAPSHOT
mapstruct,mapstruct,ssh://git@github.com:mapstruct/mapstruct.git,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,main,refs/heads/,rigd-loxia/mapstruct,feature/2892,refs/heads/,Feature/2892,2904,OPEN,False,22,2022-06-21,2022-06-21,,,org.mapstruct,mapstruct-processor,1.6.0-SNAPSHOT
mapstruct,mapstruct,ssh://git@github.com:mapstruct/mapstruct.git,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,main,refs/heads/,Zegveld/mapstruct,feature/2901,refs/heads/,#2901: fix for TargetType annotation on a Condition annotated method for a Collection value.,2902,OPEN,False,5,2022-06-20,2022-06-20,,,org.mapstruct,mapstruct-processor,1.6.0-SNAPSHOT
mapstruct,mapstruct,ssh://git@github.com:mapstruct/mapstruct.git,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,main,refs/heads/,ibogdanchikov/mapstruct,support-java-optional,refs/heads/,#674 Support Java 8 java.util.Optional type,2874,OPEN,False,13,2022-06-06,2022-06-06,,,org.mapstruct,mapstruct-processor,1.6.0-SNAPSHOT
mapstruct,mapstruct,ssh://git@github.com:mapstruct/mapstruct.git,https://github.com/mapstruct/mapstruct,mapstruct/mapstruct,main,refs/heads/,hakan0xFF/mapstruct,keep-thrown-types,refs/heads/,#2839 keep thrown types when creating a new ForgedMethod with the same arguments,2844,OPEN,False,6,2022-05-06,2022-05-06,,,org.mapstruct,mapstruct-processor,1.6.0-SNAPSHOT
Activiti,Activiti,ssh://git@github.com:Activiti/Activiti.git,https://github.com/Activiti/Activiti,Activiti/Activiti,develop,refs/heads/,Activiti/Activiti,clean-activiti-code,refs/heads/,Clean Activiti Code,3912,OPEN,False,50,2022-04-27,2022-04-27,,,org.activiti,activiti-spring,7.1.0-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,nvervelle/swagger-core,ft/4213-Replace-required-by-requiredMode,refs/heads/,feat: replace required attribute on @Schema by requiredMode,4221,OPEN,False,5,2022-07-20,2022-07-20,,,io.swagger.core.v3,swagger-annotations,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,nvervelle/swagger-core,ft/4213-Allow-disabling-heuristics-on-not-null-annotations,refs/heads/,feat: allow disabling heuristics on annotations like @NotNull,4216,OPEN,False,3,2022-07-20,2022-07-20,,,io.swagger.core.v3,swagger-annotations,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,swagger-api/swagger-core,1.5,refs/heads/,1.5,4185,OPEN,False,100,2022-05-23,2022-05-23,,,io.swagger.core.v3,swagger-annotations,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,swagger-api/swagger-core,issue-533,refs/heads/,updated annotations to support OAS 3.1,4182,OPEN,False,15,2022-05-17,2022-05-17,,,io.swagger.core.v3,swagger-annotations,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,nvervelle/swagger-core,ft/4213-Replace-required-by-requiredMode,refs/heads/,feat: replace required attribute on @Schema by requiredMode,4221,OPEN,False,5,2022-07-20,2022-07-20,,,io.swagger.core.v3,swagger-core,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,nvervelle/swagger-core,ft/4213-Allow-disabling-heuristics-on-not-null-annotations,refs/heads/,feat: allow disabling heuristics on annotations like @NotNull,4216,OPEN,False,3,2022-07-20,2022-07-20,,,io.swagger.core.v3,swagger-core,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,1.5,refs/heads/,kenzhang-mark43/swagger-core,patch-1,refs/heads/,Update PrimitiveType.java to allow customClasses,4192,OPEN,False,1,2022-06-02,2022-06-02,,,io.swagger.core.v3,swagger-core,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,swagger-api/swagger-core,1.5,refs/heads/,1.5,4185,OPEN,False,100,2022-05-23,2022-05-23,,,io.swagger.core.v3,swagger-core,2.2.3-SNAPSHOT
swagger-api,swagger-core,ssh://git@github.com:swagger-api/swagger-core.git,https://github.com/swagger-api/swagger-core,swagger-api/swagger-core,master,refs/heads/,swagger-api/swagger-core,issue-533,refs/heads/,updated annotations to support OAS 3.1,4182,OPEN,False,15,2022-05-17,2022-05-17,,,io.swagger.core.v3,swagger-core,2.2.3-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,lanicc/zookeeper,ZOOKEEPER-4600,refs/heads/,ZOOKEEPER-4600: Using more efficient method to format byte array to hex string,1910,OPEN,False,2,2022-07-25,2022-07-25,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,Nik-D/zookeeper,childNodeThreshold,refs/heads/,ZOOKEEPER-4574: Log warn message for znodes crossing the threshold child node count limit,1906,OPEN,False,1,2022-07-19,2022-07-19,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,tisonkun/zookeeper,request-supplier,refs/heads/,ZOOKEEPER-4575: ZooKeeperServer#processPacket take record instead of bytes,1905,OPEN,False,30,2022-07-17,2022-07-17,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,branch-3.6,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-4308-EagerACLFilterTest-branch-3.6,refs/heads/,ZOOKEEPER-4308: Fix flaky test EagerACLFilterTest,1901,OPEN,False,3,2022-06-29,2022-06-29,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,branch-3.6,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-4511-FileTxnSnapLogMetricsTest-testFileTxnSnapLogMetrics-branch-3.6,refs/heads/,ZOOKEEPER-4511: Fix flaky test FileTxnSnapLogMetricsTest.testFileTxnSnapLogMetrics,1900,OPEN,False,2,2022-06-29,2022-06-29,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,luke-sterkowicz/zookeeper,ZOOKEEPER-4400,refs/heads/,ZOOKEEPER-4400 Zookeeper not getting Graceful Termination,1898,OPEN,False,5,2022-06-29,2022-06-29,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-3996-flaky-ReadOnlyModeTest-testConnectionEvents,refs/heads/,ZOOKEEPER-3996: Fix flaky ReadOnlyModeTest.testConnectionEvents,1896,OPEN,False,2,2022-06-22,2022-06-22,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,Zookeeper_cluster_check_node_exist_in_one_server,refs/heads/,Add test case to check node and children nodes exist in zookeeper cluster,1895,OPEN,False,1,2022-06-12,2022-06-12,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,test_case_bind_zkserver_to_different_port,refs/heads/,Test case bind zookeeper server to different port,1894,OPEN,False,1,2022-06-12,2022-06-12,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,Shoothzj/zookeeper,bump-bouncy,refs/heads/,[ZOOKEEPER-4552] Bump bouncycastle from 1.60 to 1.70,1892,OPEN,False,2,2022-06-05,2022-06-05,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,AddIPFilterToZookeeper,refs/heads/,Add ip filter for zookeeper to control node can operate zk data,1891,OPEN,False,7,2022-06-02,2022-06-02,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,lanicc/zookeeper,ZOOKEEPER-4549,refs/heads/,ZOOKEEPER-4549: ProviderRegistry may be repeatedly initialized,1888,OPEN,False,1,2022-05-26,2022-05-26,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-4327-flaky-RequestThrottlerTest.testDropStaleRequests,refs/heads/,ZOOKEEPER-4327: Fix flaky RequestThrottlerTest,1887,OPEN,False,3,2022-05-24,2022-05-24,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,branch-3.8,refs/heads/,li4wang/zookeeper,ZOOKEEPER-4546,refs/heads/,ZOOKEEPER-4546: Backport auto reloading client key/trust store to 3.8,1885,OPEN,False,5,2022-05-24,2022-05-24,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,narendly/zookeeper,backup-restore,refs/heads/,Add backup and restore with timetable,1883,OPEN,False,30,2022-05-20,2022-05-20,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,AddTestCaseForCluster,refs/heads/,Verify the ability to start a cluster by localhost,1882,OPEN,False,7,2022-05-19,2022-05-19,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,TestCaseForPersistentRecursiveWatcher,refs/heads/,add test case to test no child event for watcher,1881,OPEN,False,1,2022-05-19,2022-05-19,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,TestCaseForBindPort,refs/heads/,Test case for bind port,1880,OPEN,False,1,2022-05-19,2022-05-19,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,ZooKeeperServerEmbedded_could_auto-assign_and_expose_ports,refs/heads/,add allowing binding to port 0 and then providing an available port,1875,OPEN,False,2,2022-05-12,2022-05-12,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,Fix_ZooKeeper_client_run_to_endless_loop_in_ClientCnxn.SendThread.run_if_all_server_down,refs/heads/,fix client endless loop in ClientCnxn,1874,OPEN,False,1,2022-05-12,2022-05-12,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,madrob/zookeeper,zookeeper-4303,refs/heads/,ZOOKEEPER-4303: Allow configuring client port to 0,1868,OPEN,False,6,2022-04-25,2022-04-25,,,org.apache.zookeeper,zookeeper,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,lanicc/zookeeper,ZOOKEEPER-4600,refs/heads/,ZOOKEEPER-4600: Using more efficient method to format byte array to hex string,1910,OPEN,False,2,2022-07-25,2022-07-25,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,skidder/zookeeper,ZOOKEEPER-4398,refs/heads/,ZOOKEEPER-4398: Add configurable Prometheus metric name prefix.,1909,OPEN,False,3,2022-07-24,2022-07-24,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,Nik-D/zookeeper,childNodeThreshold,refs/heads/,ZOOKEEPER-4574: Log warn message for znodes crossing the threshold child node count limit,1906,OPEN,False,1,2022-07-19,2022-07-19,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,tisonkun/zookeeper,request-supplier,refs/heads/,ZOOKEEPER-4575: ZooKeeperServer#processPacket take record instead of bytes,1905,OPEN,False,30,2022-07-17,2022-07-17,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,branch-3.6,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-4308-EagerACLFilterTest-branch-3.6,refs/heads/,ZOOKEEPER-4308: Fix flaky test EagerACLFilterTest,1901,OPEN,False,3,2022-06-29,2022-06-29,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,branch-3.6,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-4511-FileTxnSnapLogMetricsTest-testFileTxnSnapLogMetrics-branch-3.6,refs/heads/,ZOOKEEPER-4511: Fix flaky test FileTxnSnapLogMetricsTest.testFileTxnSnapLogMetrics,1900,OPEN,False,2,2022-06-29,2022-06-29,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,luke-sterkowicz/zookeeper,ZOOKEEPER-4400,refs/heads/,ZOOKEEPER-4400 Zookeeper not getting Graceful Termination,1898,OPEN,False,5,2022-06-29,2022-06-29,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,davemcphee/zookeeper,ZOOKEEPER-4485,refs/heads/,ZOOKEEPER-4485: PrometheusMetricsProvider class shouldn't respond to TRACE Method,1897,OPEN,False,1,2022-06-22,2022-06-22,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,kezhuw/zookeeper,ZOOKEEPER-3996-flaky-ReadOnlyModeTest-testConnectionEvents,refs/heads/,ZOOKEEPER-3996: Fix flaky ReadOnlyModeTest.testConnectionEvents,1896,OPEN,False,2,2022-06-22,2022-06-22,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,Zookeeper_cluster_check_node_exist_in_one_server,refs/heads/,Add test case to check node and children nodes exist in zookeeper cluster,1895,OPEN,False,1,2022-06-12,2022-06-12,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,yx-hh/zookeeper,test_case_bind_zkserver_to_different_port,refs/heads/,Test case bind zookeeper server to different port,1894,OPEN,False,1,2022-06-12,2022-06-12,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
apache,zookeeper,ssh://git@github.com:apache/zookeeper.git,https://github.com/apache/zookeeper,apache/zookeeper,master,refs/heads/,Shoothzj/zookeeper,bump-bouncy,refs/heads/,[ZOOKEEPER-4552] Bump bouncycastle from 1.60 to 1.70,1892,OPEN,False,2,2022-06-05,2022-06-05,,,org.apache.zookeeper,parent,3.9.0-SNAPSHOT
